Reporter Countries;Partner Countries;Element;Y2017
Lebanon;Senegal;Export Quantity;842.0
Lebanon;Senegal;Import Quantity;7.0
Lebanon;Serbia;Export Quantity;1.0
Lebanon;Serbia;Import Quantity;32404.0
Lebanon;Seychelles;Export Quantity;0.0
Lebanon;Sierra Leone;Export Quantity;2217.0
Lebanon;Sierra Leone;Import Quantity;6.0
Lebanon;Singapore;Export Quantity;3.0
Lebanon;Singapore;Import Quantity;1554.0
Lebanon;Slovakia;Export Quantity;0.0
Lebanon;Slovakia;Import Quantity;763.0
Lebanon;Slovenia;Export Quantity;36.0
Lebanon;Slovenia;Import Quantity;2099.0
Lebanon;Solomon Islands;Import Quantity;0.0
Lebanon;Somalia;Export Quantity;68.0
Lebanon;Somalia;Import Quantity;1.0
Lebanon;South Africa;Export Quantity;183.0
Lebanon;South Africa;Import Quantity;1169.0
Lebanon;Spain;Export Quantity;519.0
Lebanon;Spain;Import Quantity;54986.0
Lebanon;Sri Lanka;Export Quantity;55.0
Lebanon;Sri Lanka;Import Quantity;4244.0
Lebanon;Sudan;Export Quantity;6856.0
Lebanon;Sudan;Import Quantity;21919.0
Lebanon;Suriname;Import Quantity;0.0
Lebanon;Sweden;Export Quantity;5974.0
Lebanon;Sweden;Import Quantity;5560.0
Lebanon;Switzerland;Export Quantity;476.0
Lebanon;Switzerland;Import Quantity;2131.0
Lebanon;Syrian Arab Republic;Export Quantity;159620.0
Lebanon;Syrian Arab Republic;Import Quantity;95862.0
Lebanon;Tajikistan;Import Quantity;22.0
Lebanon;Thailand;Export Quantity;0.0
Lebanon;Thailand;Import Quantity;46097.0
Lebanon;Togo;Export Quantity;706.0
Lebanon;Tonga;Import Quantity;0.0
Lebanon;Trinidad and Tobago;Import Quantity;6.0
Lebanon;Tunisia;Export Quantity;710.0
Lebanon;Tunisia;Import Quantity;6616.0
Lebanon;Turkey;Export Quantity;9961.0
Lebanon;Turkey;Import Quantity;122695.0
Lebanon;Uganda;Export Quantity;1.0
Lebanon;Uganda;Import Quantity;8.0
Lebanon;Ukraine;Export Quantity;65.0
Lebanon;Ukraine;Import Quantity;671013.0
Lebanon;United Arab Emirates;Export Quantity;64454.0
Lebanon;United Arab Emirates;Import Quantity;16987.0
Lebanon;United Kingdom;Export Quantity;5323.0
Lebanon;United Kingdom;Import Quantity;16532.0
Lebanon;United Republic of Tanzania;Export Quantity;19.0
Lebanon;United Republic of Tanzania;Import Quantity;24.0
Lebanon;United States of America;Export Quantity;10990.0
Lebanon;United States of America;Import Quantity;79352.0
Lebanon;Unspecified Area;Export Quantity;6355.0
Lebanon;Unspecified Area;Import Quantity;2078.0
Lebanon;Uruguay;Import Quantity;3227.0
Lebanon;Uzbekistan;Import Quantity;124.0
Lebanon;Venezuela (Bolivarian Republic of);Export Quantity;361.0
Lebanon;Venezuela (Bolivarian Republic of);Import Quantity;1.0
Lebanon;Viet Nam;Export Quantity;285.0
Lebanon;Viet Nam;Import Quantity;5299.0
Lebanon;Wallis and Futuna Islands;Export Quantity;29.0
Lebanon;Yemen;Export Quantity;1171.0
Lebanon;Yemen;Import Quantity;440.0
Lebanon;Zambia;Export Quantity;196.0
Lebanon;Zimbabwe;Export Quantity;0.0
Lebanon;Zimbabwe;Import Quantity;146.0
Lesotho;Argentina;Import Quantity;199.0
Lesotho;Belgium;Import Quantity;292.0
Lesotho;Botswana;Export Quantity;242.0
Lesotho;Botswana;Import Quantity;0.0
Lesotho;Brazil;Import Quantity;632.0
Lesotho;Canada;Export Quantity;0.0
Lesotho;China, Taiwan Province of;Export Quantity;86.0
Lesotho;China, Taiwan Province of;Import Quantity;484.0
Lesotho;China, mainland;Export Quantity;2008.0
Lesotho;China, mainland;Import Quantity;4818.0
Lesotho;Czechia;Import Quantity;2.0
Lesotho;Côte d'Ivoire;Import Quantity;475.0
Lesotho;Eswatini;Export Quantity;77.0
Lesotho;Eswatini;Import Quantity;173.0
Lesotho;Finland;Import Quantity;0.0
Lesotho;France;Import Quantity;8.0
Lesotho;Germany;Export Quantity;317.0
Lesotho;Germany;Import Quantity;2427.0
Lesotho;India;Export Quantity;14.0
Lesotho;India;Import Quantity;1268.0
Lesotho;Malaysia;Import Quantity;18.0
Lesotho;Morocco;Export Quantity;0.0
Lesotho;Namibia;Export Quantity;0.0
Lesotho;Namibia;Import Quantity;234.0
Lesotho;Netherlands;Export Quantity;156.0
Lesotho;Netherlands;Import Quantity;29.0
Lesotho;New Zealand;Export Quantity;13.0
Lesotho;Norway;Export Quantity;1.0
Lesotho;Singapore;Import Quantity;0.0
Lesotho;South Africa;Export Quantity;66650.0
Lesotho;South Africa;Import Quantity;477845.0
Lesotho;Spain;Import Quantity;0.0
Lesotho;Sweden;Export Quantity;0.0
Lesotho;Turkey;Import Quantity;74.0
Lesotho;Uganda;Import Quantity;69.0
Lesotho;Ukraine;Import Quantity;456.0
Lesotho;United Kingdom;Export Quantity;417.0
Lesotho;United Kingdom;Import Quantity;15.0
Lesotho;United Republic of Tanzania;Export Quantity;0.0
Lesotho;Zambia;Import Quantity;1085.0
Liberia;Algeria;Import Quantity;405.0
Liberia;Argentina;Import Quantity;1261.0
Liberia;Australia;Export Quantity;21.0
Liberia;Australia;Import Quantity;1.0
Liberia;Austria;Import Quantity;1809.0
Liberia;Belarus;Export Quantity;625.0
Liberia;Belgium;Export Quantity;1132.0
Liberia;Belgium;Import Quantity;4677.0
Liberia;Bosnia and Herzegovina;Import Quantity;10.0
Liberia;Brazil;Export Quantity;1391.0
Liberia;Brazil;Import Quantity;26610.0
Liberia;Bulgaria;Import Quantity;5575.0
Liberia;Cameroon;Export Quantity;6504.0
Liberia;Canada;Export Quantity;6166.0
Liberia;Canada;Import Quantity;686.0
Liberia;Chile;Import Quantity;273.0
Liberia;China, Hong Kong SAR;Export Quantity;19.0
Liberia;China, Taiwan Province of;Import Quantity;74.0
Liberia;China, mainland;Export Quantity;628.0
Liberia;China, mainland;Import Quantity;131726.0
Liberia;Colombia;Import Quantity;397.0
Liberia;Congo;Export Quantity;9.0
Liberia;Croatia;Import Quantity;1380.0
Liberia;Cyprus;Import Quantity;146.0
Liberia;Czechia;Export Quantity;447.0
Liberia;Côte d'Ivoire;Export Quantity;2528.0
Liberia;Côte d'Ivoire;Import Quantity;8741.0
Liberia;Denmark;Export Quantity;43.0
Liberia;Denmark;Import Quantity;2806.0
Liberia;Egypt;Import Quantity;56.0
Liberia;Estonia;Import Quantity;112.0
Liberia;Finland;Export Quantity;96.0
Liberia;Finland;Import Quantity;420.0
Liberia;France;Export Quantity;1593.0
Liberia;France;Import Quantity;2575.0
Liberia;Gambia;Export Quantity;113.0
Liberia;Germany;Export Quantity;1369.0
Liberia;Germany;Import Quantity;7373.0
Liberia;Ghana;Export Quantity;889.0
Liberia;Ghana;Import Quantity;1441.0
Liberia;Greece;Import Quantity;488.0
Liberia;Guyana;Import Quantity;1.0
Liberia;Hungary;Export Quantity;706.0
Liberia;Hungary;Import Quantity;1206.0
Liberia;India;Export Quantity;92.0
Liberia;India;Import Quantity;563653.0
Liberia;Indonesia;Import Quantity;30059.0
Liberia;Iran (Islamic Republic of);Import Quantity;33.0
Liberia;Ireland;Export Quantity;0.0
Liberia;Ireland;Import Quantity;1300.0
Liberia;Israel;Import Quantity;1.0
Liberia;Italy;Export Quantity;1096.0
Liberia;Italy;Import Quantity;3843.0
Liberia;Jordan;Import Quantity;265.0
Liberia;Kenya;Export Quantity;109.0
Liberia;Kenya;Import Quantity;0.0
Liberia;Kuwait;Import Quantity;83.0
Liberia;Latvia;Import Quantity;0.0
Liberia;Lebanon;Export Quantity;15.0
Liberia;Lebanon;Import Quantity;4786.0
Liberia;Lithuania;Import Quantity;416.0
Liberia;Malaysia;Export Quantity;7396.0
Liberia;Malaysia;Import Quantity;37790.0
Liberia;Malta;Import Quantity;208.0
Liberia;Mauritania;Export Quantity;60.0
Liberia;Mauritius;Export Quantity;125.0
Liberia;Mexico;Export Quantity;1981.0
Liberia;Mexico;Import Quantity;942.0
Liberia;Morocco;Export Quantity;159.0
Liberia;Morocco;Import Quantity;732.0
Liberia;Namibia;Import Quantity;5.0
Liberia;Netherlands;Export Quantity;13815.0
Liberia;Netherlands;Import Quantity;26755.0
Liberia;New Zealand;Import Quantity;25.0
Liberia;Nicaragua;Import Quantity;5.0
Liberia;Norway;Export Quantity;0.0
Liberia;Norway;Import Quantity;0.0
Liberia;Oman;Import Quantity;417.0
Liberia;Pakistan;Import Quantity;58.0
Liberia;Paraguay;Import Quantity;137.0
Liberia;Peru;Export Quantity;20.0
Liberia;Peru;Import Quantity;1144.0
Liberia;Poland;Export Quantity;3052.0
Liberia;Poland;Import Quantity;17622.0
Liberia;Portugal;Export Quantity;39.0
Liberia;Portugal;Import Quantity;989.0
Liberia;Republic of Korea;Import Quantity;283.0
Liberia;Russian Federation;Export Quantity;1154.0
Liberia;Senegal;Import Quantity;358.0
Liberia;Serbia;Export Quantity;40.0
Liberia;Serbia;Import Quantity;402.0
Liberia;Singapore;Export Quantity;0.0
Liberia;Singapore;Import Quantity;280.0
Liberia;Slovenia;Import Quantity;7.0
Liberia;South Africa;Export Quantity;0.0
Liberia;South Africa;Import Quantity;4298.0
Liberia;Spain;Export Quantity;3470.0
Liberia;Spain;Import Quantity;10694.0
Liberia;Sri Lanka;Export Quantity;20.0
Liberia;Sri Lanka;Import Quantity;84.0
Liberia;Sweden;Import Quantity;327.0
Liberia;Thailand;Import Quantity;2132.0
Liberia;Togo;Import Quantity;1875.0
Liberia;Tunisia;Import Quantity;663.0
Liberia;Turkey;Export Quantity;0.0
Liberia;Turkey;Import Quantity;13328.0
Liberia;Ukraine;Import Quantity;6438.0
Liberia;United Kingdom;Export Quantity;161.0
Liberia;United Kingdom;Import Quantity;4868.0
Liberia;United States of America;Export Quantity;35367.0
Liberia;United States of America;Import Quantity;108347.0
Libya;Algeria;Import Quantity;19033.0
Libya;Argentina;Import Quantity;84339.0
Libya;Armenia;Import Quantity;190.0
Libya;Australia;Import Quantity;128.0
Libya;Austria;Import Quantity;8135.0
Libya;Belarus;Import Quantity;92.0
Libya;Belgium;Export Quantity;32.0
Libya;Belgium;Import Quantity;35854.0
Libya;Bosnia and Herzegovina;Export Quantity;32.0
Libya;Bosnia and Herzegovina;Import Quantity;19.0
Libya;Brazil;Import Quantity;40848.0
Libya;Bulgaria;Import Quantity;283635.0
Libya;Cameroon;Import Quantity;4.0
Libya;Canada;Export Quantity;34.0
Libya;Canada;Import Quantity;269.0
Libya;Chile;Export Quantity;14.0
Libya;Chile;Import Quantity;1993.0
Libya;China, Hong Kong SAR;Import Quantity;40.0
Libya;China, mainland;Import Quantity;13990.0
Libya;Colombia;Import Quantity;761.0
Libya;Costa Rica;Import Quantity;3479.0
Libya;Croatia;Import Quantity;1985.0
Libya;Cyprus;Export Quantity;26.0
Libya;Cyprus;Import Quantity;170.0
Libya;Czechia;Import Quantity;2719.0
Libya;Côte d'Ivoire;Import Quantity;13.0
Libya;Denmark;Import Quantity;3313.0
Libya;Ecuador;Import Quantity;2118.0
Libya;Egypt;Export Quantity;89.0
Libya;Egypt;Import Quantity;107712.0
Libya;Finland;Import Quantity;0.0
Libya;France;Export Quantity;32.0
Libya;France;Import Quantity;88578.0
Libya;Georgia;Export Quantity;446.0
Libya;Georgia;Import Quantity;166.0
Libya;Germany;Export Quantity;78.0
Libya;Germany;Import Quantity;82011.0
Libya;Ghana;Export Quantity;46.0
Libya;Ghana;Import Quantity;18.0
Libya;Greece;Import Quantity;34721.0
Libya;Guatemala;Import Quantity;73968.0
Libya;Hungary;Export Quantity;0.0
Libya;Hungary;Import Quantity;1230.0
Libya;India;Export Quantity;2136.0
Libya;India;Import Quantity;132860.0
Libya;Indonesia;Export Quantity;90.0
Libya;Indonesia;Import Quantity;2317.0
Libya;Iran (Islamic Republic of);Import Quantity;621.0
Libya;Ireland;Export Quantity;24.0
Libya;Ireland;Import Quantity;947.0
Libya;Italy;Export Quantity;20995.0
Libya;Italy;Import Quantity;208785.0
Libya;Jordan;Export Quantity;66.0
Libya;Jordan;Import Quantity;963.0
Libya;Kenya;Import Quantity;163.0
Libya;Kuwait;Export Quantity;41.0
Libya;Kuwait;Import Quantity;84.0
Libya;Latvia;Import Quantity;48480.0
Libya;Lebanon;Export Quantity;14.0
Libya;Lebanon;Import Quantity;449.0
Libya;Lithuania;Import Quantity;7281.0
Libya;Madagascar;Import Quantity;3.0
Libya;Malaysia;Export Quantity;211.0
Libya;Malaysia;Import Quantity;1487.0
Libya;Malta;Export Quantity;17.0
Libya;Malta;Import Quantity;4223.0
Libya;Mexico;Import Quantity;53.0
Libya;Morocco;Export Quantity;20.0
Libya;Morocco;Import Quantity;55506.0
Libya;Netherlands;Export Quantity;77.0
Libya;Netherlands;Import Quantity;36647.0
Libya;New Zealand;Import Quantity;10149.0
Libya;North Macedonia;Import Quantity;81.0
Libya;Oman;Import Quantity;575.0
Libya;Pakistan;Export Quantity;6.0
Libya;Pakistan;Import Quantity;9562.0
Libya;Paraguay;Import Quantity;1446.0
Libya;Peru;Import Quantity;892.0
Libya;Poland;Import Quantity;9971.0
Libya;Portugal;Import Quantity;6462.0
Libya;Republic of Korea;Export Quantity;0.0
Libya;Republic of Korea;Import Quantity;1455.0
Libya;Republic of Moldova;Export Quantity;0.0
Libya;Republic of Moldova;Import Quantity;500.0
Libya;Romania;Export Quantity;5088.0
Libya;Romania;Import Quantity;409715.0
Libya;Russian Federation;Import Quantity;669673.0
Libya;Senegal;Import Quantity;5.0
Libya;Serbia;Import Quantity;16062.0
Libya;Singapore;Import Quantity;108.0
Libya;Slovakia;Import Quantity;623.0
Libya;Slovenia;Import Quantity;3219.0
Libya;South Africa;Import Quantity;1036.0
Libya;Spain;Export Quantity;21.0
Libya;Spain;Import Quantity;179444.0
Libya;Sri Lanka;Export Quantity;24.0
Libya;Sri Lanka;Import Quantity;11695.0
Libya;Sweden;Export Quantity;8.0
Libya;Sweden;Import Quantity;2.0
Libya;Switzerland;Import Quantity;2046.0
Libya;Thailand;Export Quantity;64.0
Libya;Thailand;Import Quantity;14967.0
Libya;Tunisia;Export Quantity;9748.0
Libya;Tunisia;Import Quantity;215947.0
Libya;Turkey;Export Quantity;5857.0
Libya;Turkey;Import Quantity;142722.0
Libya;Ukraine;Export Quantity;24.0
Libya;Ukraine;Import Quantity;1150605.0
Libya;United Kingdom;Export Quantity;724.0
Libya;United Kingdom;Import Quantity;1111.0
Libya;United Republic of Tanzania;Import Quantity;63.0
Libya;United States of America;Import Quantity;109238.0
Libya;Viet Nam;Import Quantity;1805.0
Lithuania;Afghanistan;Export Quantity;649.0
Lithuania;Albania;Export Quantity;866.0
Lithuania;Albania;Import Quantity;1666.0
Lithuania;Algeria;Export Quantity;22833.0
Lithuania;Angola;Export Quantity;5276.0
Lithuania;Angola;Import Quantity;499.0
Lithuania;Argentina;Export Quantity;77.0
Lithuania;Argentina;Import Quantity;92197.0
Lithuania;Armenia;Export Quantity;3998.0
Lithuania;Armenia;Import Quantity;367.0
Lithuania;Australia;Export Quantity;848.0
Lithuania;Australia;Import Quantity;103.0
Lithuania;Austria;Export Quantity;17172.0
Lithuania;Austria;Import Quantity;16882.0
Lithuania;Azerbaijan;Export Quantity;835.0
Lithuania;Azerbaijan;Import Quantity;382.0
Lithuania;Bahamas;Export Quantity;95.0
Lithuania;Bahrain;Export Quantity;51.0
Lithuania;Bangladesh;Export Quantity;5116.0
Lithuania;Belarus;Export Quantity;502953.0
Lithuania;Belarus;Import Quantity;104549.0
Lithuania;Belgium;Export Quantity;13670.0
Lithuania;Belgium;Import Quantity;80514.0
Lithuania;Benin;Export Quantity;423.0
Lithuania;Bolivia (Plurinational State of);Import Quantity;76.0
Lithuania;Bosnia and Herzegovina;Export Quantity;86.0
Lithuania;Bosnia and Herzegovina;Import Quantity;108.0
Lithuania;Brazil;Export Quantity;229.0
Lithuania;Brazil;Import Quantity;3430.0
Lithuania;Bulgaria;Export Quantity;4938.0
Lithuania;Bulgaria;Import Quantity;12263.0
Lithuania;Cabo Verde;Export Quantity;3.0
Lithuania;Cambodia;Export Quantity;39.0
Lithuania;Cambodia;Import Quantity;3694.0
Lithuania;Cameroon;Import Quantity;0.0
Lithuania;Canada;Export Quantity;616.0
Lithuania;Canada;Import Quantity;992.0
Lithuania;Central African Republic;Export Quantity;14.0
Lithuania;Chile;Export Quantity;289.0
Lithuania;Chile;Import Quantity;4025.0
Lithuania;China, Hong Kong SAR;Export Quantity;3620.0
Lithuania;China, Hong Kong SAR;Import Quantity;0.0
Lithuania;China, Taiwan Province of;Export Quantity;989.0
Lithuania;China, Taiwan Province of;Import Quantity;2364.0
Lithuania;China, mainland;Export Quantity;6210.0
Lithuania;China, mainland;Import Quantity;14369.0
Lithuania;Colombia;Import Quantity;316.0
Lithuania;Comoros;Import Quantity;0.0
Lithuania;Congo;Export Quantity;699.0
Lithuania;Costa Rica;Export Quantity;259.0
Lithuania;Costa Rica;Import Quantity;12057.0
Lithuania;Croatia;Export Quantity;3317.0
Lithuania;Croatia;Import Quantity;607.0
Lithuania;Cuba;Export Quantity;697.0
Lithuania;Cuba;Import Quantity;0.0
Lithuania;Cyprus;Export Quantity;2516.0
Lithuania;Cyprus;Import Quantity;1759.0
Lithuania;Czechia;Export Quantity;23968.0
Lithuania;Czechia;Import Quantity;19552.0
Lithuania;Côte d'Ivoire;Export Quantity;270.0
Lithuania;Côte d'Ivoire;Import Quantity;337.0
Lithuania;Democratic Republic of the Congo;Export Quantity;3279.0
Lithuania;Denmark;Export Quantity;99734.0
Lithuania;Denmark;Import Quantity;51034.0
Lithuania;Djibouti;Export Quantity;25.0
Lithuania;Dominica;Export Quantity;20.0
Lithuania;Dominican Republic;Export Quantity;14.0
Lithuania;Dominican Republic;Import Quantity;0.0
Lithuania;Ecuador;Export Quantity;14.0
Lithuania;Ecuador;Import Quantity;10426.0
Lithuania;Egypt;Export Quantity;92979.0
Lithuania;Egypt;Import Quantity;7703.0
Lithuania;Estonia;Export Quantity;254374.0
Lithuania;Estonia;Import Quantity;228326.0
Lithuania;Ethiopia;Import Quantity;435.0
Lithuania;Finland;Export Quantity;73704.0
Lithuania;Finland;Import Quantity;37507.0
Lithuania;France;Export Quantity;50225.0
Lithuania;France;Import Quantity;62892.0
Lithuania;French Polynesia;Export Quantity;38.0
Lithuania;French Polynesia;Import Quantity;0.0
Lithuania;Gabon;Export Quantity;52.0
Lithuania;Gambia;Export Quantity;106.0
Lithuania;Georgia;Export Quantity;1006.0
Lithuania;Georgia;Import Quantity;20798.0
Lithuania;Germany;Export Quantity;353658.0
Lithuania;Germany;Import Quantity;135094.0
Lithuania;Ghana;Export Quantity;4318.0
Lithuania;Ghana;Import Quantity;0.0
Lithuania;Greece;Export Quantity;1678.0
Lithuania;Greece;Import Quantity;25705.0
Lithuania;Grenada;Export Quantity;40.0
Lithuania;Guatemala;Import Quantity;1376.0
Lithuania;Guinea;Export Quantity;75.0
Lithuania;Guyana;Export Quantity;55.0
Lithuania;Haiti;Export Quantity;26.0
Lithuania;Honduras;Export Quantity;0.0
Lithuania;Honduras;Import Quantity;0.0
Lithuania;Hungary;Export Quantity;15991.0
Lithuania;Hungary;Import Quantity;38802.0
Lithuania;Iceland;Export Quantity;174.0
Lithuania;Iceland;Import Quantity;68.0
Lithuania;India;Export Quantity;127484.0
Lithuania;India;Import Quantity;3606.0
Lithuania;Indonesia;Export Quantity;4606.0
Lithuania;Indonesia;Import Quantity;1871.0
Lithuania;Iran (Islamic Republic of);Export Quantity;101.0
Lithuania;Iran (Islamic Republic of);Import Quantity;837.0
Lithuania;Iraq;Export Quantity;1352.0
Lithuania;Ireland;Export Quantity;5288.0
Lithuania;Ireland;Import Quantity;5146.0
Lithuania;Israel;Export Quantity;40446.0
Lithuania;Israel;Import Quantity;351.0
Lithuania;Italy;Export Quantity;90066.0
Lithuania;Italy;Import Quantity;98052.0
Lithuania;Japan;Export Quantity;11830.0
Lithuania;Japan;Import Quantity;4.0
Lithuania;Jordan;Export Quantity;413.0
Lithuania;Jordan;Import Quantity;8.0
Lithuania;Kazakhstan;Export Quantity;37292.0
Lithuania;Kazakhstan;Import Quantity;163.0
Lithuania;Kenya;Export Quantity;388.0
Lithuania;Kenya;Import Quantity;42.0
Lithuania;Kuwait;Export Quantity;40.0
Lithuania;Kuwait;Import Quantity;0.0
Lithuania;Kyrgyzstan;Export Quantity;2747.0
Lithuania;Kyrgyzstan;Import Quantity;88.0
Lithuania;Latvia;Export Quantity;1175597.0
Lithuania;Latvia;Import Quantity;559743.0
Lithuania;Lebanon;Export Quantity;5290.0
Lithuania;Lebanon;Import Quantity;2.0
Lithuania;Liberia;Export Quantity;416.0
Lithuania;Libya;Export Quantity;7281.0
Lithuania;Luxembourg;Export Quantity;52.0
Lithuania;Luxembourg;Import Quantity;369.0
Lithuania;Madagascar;Import Quantity;0.0
Lithuania;Malawi;Export Quantity;33474.0
Lithuania;Malawi;Import Quantity;1265.0
Lithuania;Malaysia;Export Quantity;5207.0
Lithuania;Malaysia;Import Quantity;1052.0
Lithuania;Mali;Export Quantity;25.0
Lithuania;Mali;Import Quantity;0.0
Lithuania;Malta;Export Quantity;1523.0
Lithuania;Mauritania;Export Quantity;25.0
Lithuania;Mauritius;Export Quantity;56.0
Lithuania;Mauritius;Import Quantity;0.0
Lithuania;Mexico;Export Quantity;148.0
Lithuania;Mexico;Import Quantity;638.0
Lithuania;Mongolia;Export Quantity;1091.0
Lithuania;Montenegro;Export Quantity;14.0
Lithuania;Morocco;Export Quantity;468.0
Lithuania;Morocco;Import Quantity;5605.0
