;Area;Item;Element;Unit;Y2017
32339;Sudan;Fruit, fresh nes;Production;tonnes;286111.0
32342;Sudan;Garlic;Production;tonnes;56692.0
32345;Sudan;Grapefruit (inc. pomelos);Production;tonnes;226779.0
32348;Sudan;Groundnuts, with shell;Production;tonnes;1648000.0
32351;Sudan;Lemons and limes;Production;tonnes;275200.0
32354;Sudan;Maize;Production;tonnes;47789.0
32357;Sudan;Mangoes, mangosteens, guavas;Production;tonnes;879396.0
32360;Sudan;Melons, other (inc.cantaloupes);Production;tonnes;36444.0
32363;Sudan;Melonseed;Production;tonnes;61264.0
32366;Sudan;Millet;Production;tonnes;879000.0
32367;Sudan;Oilseeds nes;Production;tonnes;7722.0
32370;Sudan;Okra;Production;tonnes;297447.0
32373;Sudan;Onions, dry;Production;tonnes;1530787.0
32378;Sudan;Oranges;Production;tonnes;157470.0
32383;Sudan;Pineapples;Production;tonnes;4278.0
32386;Sudan;Potatoes;Production;tonnes;425000.0
32389;Sudan;Pulses nes;Production;tonnes;93352.0
32392;Sudan;Pumpkins, squash and gourds;Production;tonnes;29926.0
32395;Sudan;Rice, paddy;Production;tonnes;32000.0
32398;Sudan;Seed cotton;Production;tonnes;104000.0
32401;Sudan;Sesame seed;Production;tonnes;781000.0
32404;Sudan;Sorghum;Production;tonnes;3743000.0
32407;Sudan;Sugar cane;Production;tonnes;5826319.0
32410;Sudan;Sunflower seed;Production;tonnes;153000.0
32413;Sudan;Sweet potatoes;Production;tonnes;235000.0
32418;Sudan;Tomatoes;Production;tonnes;650099.0
32421;Sudan;Vegetables, fresh nes;Production;tonnes;328400.0
32424;Sudan;Watermelons;Production;tonnes;175000.0
32427;Sudan;Wheat;Production;tonnes;463000.0
32430;Sudan;Yams;Production;tonnes;181286.0
32433;Sudan;Cereals (Rice Milled Eqv);Production;tonnes;5154133.0
32436;Sudan;Cereals, Total;Production;tonnes;5164789.0
32439;Sudan;Citrus Fruit, Total;Production;tonnes;659448.0
32442;Sudan;Coarse Grain, Total;Production;tonnes;4669789.0
32448;Sudan;Fruit Primary;Production;tonnes;3395033.0
32451;Sudan;Oilcrops;Production;tonnes;2698986.0
32460;Sudan;Pulses, Total;Production;tonnes;329402.0
32463;Sudan;Roots and Tubers, Total;Production;tonnes;841286.0
32466;Sudan;Vegetables Primary;Production;tonnes;3290327.0
32663;Suriname;Bananas;Production;tonnes;62887.0
32666;Suriname;Beans, green;Production;tonnes;2858.0
32669;Suriname;Cabbages and other brassicas;Production;tonnes;1223.0
32672;Suriname;Cassava;Production;tonnes;7659.0
32675;Suriname;Cherries;Production;tonnes;916.0
32678;Suriname;Cocoa, beans;Production;tonnes;5.0
32681;Suriname;Coconuts;Production;tonnes;14072.0
32684;Suriname;Coffee, green;Production;tonnes;5.0
32687;Suriname;Cucumbers and gherkins;Production;tonnes;1730.0
32690;Suriname;Fruit, citrus nes;Production;tonnes;3918.0
32693;Suriname;Fruit, tropical fresh nes;Production;tonnes;239.0
32696;Suriname;Grapefruit (inc. pomelos);Production;tonnes;1680.0
32699;Suriname;Groundnuts, with shell;Production;tonnes;27.0
32702;Suriname;Lemons and limes;Production;tonnes;190.0
32705;Suriname;Maize;Production;tonnes;86.0
32708;Suriname;Mangoes, mangosteens, guavas;Production;tonnes;2581.0
32711;Suriname;Oil palm fruit;Production;tonnes;1200.0
32712;Suriname;Oil, palm;Production;tonnes;220.0
32715;Suriname;Oranges;Production;tonnes;19145.0
32716;Suriname;Palm kernels;Production;tonnes;30.0
32719;Suriname;Papayas;Production;tonnes;745.0
32722;Suriname;Pineapples;Production;tonnes;3657.0
32725;Suriname;Plantains and others;Production;tonnes;16508.0
32728;Suriname;Pulses nes;Production;tonnes;141.0
32731;Suriname;Rice, paddy;Production;tonnes;289431.0
32734;Suriname;Roots and tubers nes;Production;tonnes;1751.0
32737;Suriname;Soybeans;Production;tonnes;7.0
32740;Suriname;Sugar cane;Production;tonnes;124643.0
32743;Suriname;Sweet potatoes;Production;tonnes;833.0
32746;Suriname;Tomatoes;Production;tonnes;1442.0
32749;Suriname;Vegetables, fresh nes;Production;tonnes;17470.0
32752;Suriname;Watermelons;Production;tonnes;2338.0
32755;Suriname;Cereals (Rice Milled Eqv);Production;tonnes;193136.0
32758;Suriname;Cereals, Total;Production;tonnes;289517.0
32761;Suriname;Citrus Fruit, Total;Production;tonnes;24933.0
32764;Suriname;Coarse Grain, Total;Production;tonnes;86.0
32767;Suriname;Fruit Primary;Production;tonnes;114804.0
32770;Suriname;Oilcrops;Production;tonnes;14356.0
32779;Suriname;Pulses, Total;Production;tonnes;141.0
32782;Suriname;Roots and Tubers, Total;Production;tonnes;10243.0
32785;Suriname;Vegetables Primary;Production;tonnes;24723.0
32788;Sweden;Apples;Production;tonnes;22130.0
32791;Sweden;Barley;Production;tonnes;1635200.0
32800;Sweden;Berries nes;Production;tonnes;20.0
32803;Sweden;Blueberries;Production;tonnes;70.0
32806;Sweden;Broad beans, horse beans, dry;Production;tonnes;109400.0
32809;Sweden;Cabbages and other brassicas;Production;tonnes;18290.0
32812;Sweden;Carrots and turnips;Production;tonnes;109080.0
32815;Sweden;Cauliflowers and broccoli;Production;tonnes;10300.0
32818;Sweden;Cherries;Production;tonnes;100.0
32821;Sweden;Cucumbers and gherkins;Production;tonnes;38100.0
32824;Sweden;Currants;Production;tonnes;360.0
32830;Sweden;Grain, mixed;Production;tonnes;41100.0
32836;Sweden;Leeks, other alliaceous vegetables;Production;tonnes;4170.0
32839;Sweden;Lettuce and chicory;Production;tonnes;30760.0
32842;Sweden;Linseed;Production;tonnes;7800.0
32848;Sweden;Oats;Production;tonnes;676400.0
32851;Sweden;Onions, dry;Production;tonnes;62800.0
32854;Sweden;Pears;Production;tonnes;2050.0
32857;Sweden;Peas, dry;Production;tonnes;82200.0
32860;Sweden;Peas, green;Production;tonnes;12050.0
32863;Sweden;Plums and sloes;Production;tonnes;250.0
32866;Sweden;Potatoes;Production;tonnes;852500.0
32869;Sweden;Rapeseed;Production;tonnes;362700.0
32872;Sweden;Raspberries;Production;tonnes;430.0
32875;Sweden;Rye;Production;tonnes;141800.0
32878;Sweden;Spinach;Production;tonnes;150.0
32881;Sweden;Strawberries;Production;tonnes;15740.0
32884;Sweden;Sugar beet;Production;tonnes;1963500.0
32890;Sweden;Tomatoes;Production;tonnes;14450.0
32893;Sweden;Triticale;Production;tonnes;156500.0
32896;Sweden;Vegetables, fresh nes;Production;tonnes;40100.0
32904;Sweden;Wheat;Production;tonnes;3298600.0
32907;Sweden;Cereals (Rice Milled Eqv);Production;tonnes;5949600.0
32910;Sweden;Cereals, Total;Production;tonnes;5949600.0
32913;Sweden;Coarse Grain, Total;Production;tonnes;2651000.0
32919;Sweden;Fruit Primary;Production;tonnes;41150.0
32922;Sweden;Oilcrops;Production;tonnes;370500.0
32931;Sweden;Pulses, Total;Production;tonnes;191600.0
32934;Sweden;Roots and Tubers, Total;Production;tonnes;852500.0
32937;Sweden;Vegetables Primary;Production;tonnes;340250.0
32940;Switzerland;Apples;Production;tonnes;225555.0
32943;Switzerland;Apricots;Production;tonnes;9481.0
32946;Switzerland;Artichokes;Production;tonnes;4.0
32949;Switzerland;Asparagus;Production;tonnes;722.0
32952;Switzerland;Barley;Production;tonnes;207374.0
32957;Switzerland;Beans, green;Production;tonnes;11076.0
32960;Switzerland;Berries nes;Production;tonnes;113.0
32963;Switzerland;Blueberries;Production;tonnes;340.0
32966;Switzerland;Broad beans, horse beans, dry;Production;tonnes;3024.0
32969;Switzerland;Cabbages and other brassicas;Production;tonnes;39295.0
32972;Switzerland;Carrots and turnips;Production;tonnes;76985.0
32975;Switzerland;Cauliflowers and broccoli;Production;tonnes;13558.0
32978;Switzerland;Cereals nes;Production;tonnes;96.0
32981;Switzerland;Cherries;Production;tonnes;6000.0
32983;Switzerland;Chestnut;Production;tonnes;180.0
32986;Switzerland;Chillies and peppers, green;Production;tonnes;918.0
32989;Switzerland;Cucumbers and gherkins;Production;tonnes;14394.0
32992;Switzerland;Currants;Production;tonnes;62.0
32995;Switzerland;Fruit, fresh nes;Production;tonnes;25.0
32998;Switzerland;Garlic;Production;tonnes;42.0
33001;Switzerland;Gooseberries;Production;tonnes;549.0
33004;Switzerland;Grain, mixed;Production;tonnes;1293.0
33007;Switzerland;Grapes;Production;tonnes;100364.0
33010;Switzerland;Hops;Production;tonnes;19.0
33013;Switzerland;Kiwi fruit;Production;tonnes;403.0
33016;Switzerland;Leeks, other alliaceous vegetables;Production;tonnes;13526.0
33019;Switzerland;Lettuce and chicory;Production;tonnes;69534.0
33022;Switzerland;Linseed;Production;tonnes;404.0
33025;Switzerland;Lupins;Production;tonnes;358.0
33028;Switzerland;Maize;Production;tonnes;162454.0
33031;Switzerland;Maize, green;Production;tonnes;695.0
33034;Switzerland;Melons, other (inc.cantaloupes);Production;tonnes;1.0
33037;Switzerland;Millet;Production;tonnes;788.0
33038;Switzerland;Mushrooms and truffles;Production;tonnes;7503.0
33041;Switzerland;Oats;Production;tonnes;10210.0
33044;Switzerland;Oilseeds nes;Production;tonnes;88.0
33047;Switzerland;Onions, dry;Production;tonnes;36314.0
33050;Switzerland;Onions, shallots, green;Production;tonnes;2885.0
33053;Switzerland;Peaches and nectarines;Production;tonnes;188.0
33056;Switzerland;Pears;Production;tonnes;39840.0
33059;Switzerland;Peas, dry;Production;tonnes;14361.0
33062;Switzerland;Peas, green;Production;tonnes;5957.0
33065;Switzerland;Plums and sloes;Production;tonnes;5604.0
33068;Switzerland;Potatoes;Production;tonnes;458900.0
33071;Switzerland;Pumpkins, squash and gourds;Production;tonnes;19931.0
33074;Switzerland;Quinces;Production;tonnes;458.0
33077;Switzerland;Rapeseed;Production;tonnes;77612.0
33080;Switzerland;Raspberries;Production;tonnes;3160.0
33083;Switzerland;Rye;Production;tonnes;12423.0
33086;Switzerland;Soybeans;Production;tonnes;5642.0
33089;Switzerland;Spinach;Production;tonnes;16135.0
33092;Switzerland;Strawberries;Production;tonnes;9429.0
33095;Switzerland;Sugar beet;Production;tonnes;1544781.0
33098;Switzerland;Sunflower seed;Production;tonnes;16449.0
33101;Switzerland;Tobacco, unmanufactured;Production;tonnes;985.0
33104;Switzerland;Tomatoes;Production;tonnes;42533.0
33107;Switzerland;Triticale;Production;tonnes;51424.0
33110;Switzerland;Vegetables, fresh nes;Production;tonnes;54812.0
33113;Switzerland;Vegetables, leguminous nes;Production;tonnes;69.0
33116;Switzerland;Walnuts, with shell;Production;tonnes;2528.0
33119;Switzerland;Wheat;Production;tonnes;530552.0
33122;Switzerland;Cereals (Rice Milled Eqv);Production;tonnes;976614.0
33125;Switzerland;Cereals, Total;Production;tonnes;976614.0
33128;Switzerland;Coarse Grain, Total;Production;tonnes;446062.0
33131;Switzerland;Fruit Primary;Production;tonnes;401571.0
33134;Switzerland;Oilcrops;Production;tonnes;100195.0
33143;Switzerland;Pulses, Total;Production;tonnes;17743.0
33146;Switzerland;Roots and Tubers, Total;Production;tonnes;458900.0
33149;Switzerland;Treenuts, Total;Production;tonnes;2708.0
33152;Switzerland;Vegetables Primary;Production;tonnes;426888.0
33155;Syrian Arab Republic;Almonds, with shell;Production;tonnes;34700.0
33158;Syrian Arab Republic;Anise, badian, fennel, coriander;Production;tonnes;27700.0
33161;Syrian Arab Republic;Apples;Production;tonnes;353340.0
33164;Syrian Arab Republic;Apricots;Production;tonnes;32000.0
33167;Syrian Arab Republic;Artichokes;Production;tonnes;6800.0
33170;Syrian Arab Republic;Bananas;Production;tonnes;153.0
33173;Syrian Arab Republic;Barley;Production;tonnes;777000.0
33176;Syrian Arab Republic;Beans, dry;Production;tonnes;1489.0
33179;Syrian Arab Republic;Beans, green;Production;tonnes;33267.0
33182;Syrian Arab Republic;Broad beans, horse beans, dry;Production;tonnes;33000.0
33185;Syrian Arab Republic;Cabbages and other brassicas;Production;tonnes;40179.0
33188;Syrian Arab Republic;Carrots and turnips;Production;tonnes;15600.0
33191;Syrian Arab Republic;Castor oil seed;Production;tonnes;1661.0
33194;Syrian Arab Republic;Cauliflowers and broccoli;Production;tonnes;23773.0
33197;Syrian Arab Republic;Cherries;Production;tonnes;54200.0
33200;Syrian Arab Republic;Chick peas;Production;tonnes;27400.0
33203;Syrian Arab Republic;Chillies and peppers, dry;Production;tonnes;996.0
33206;Syrian Arab Republic;Chillies and peppers, green;Production;tonnes;43862.0
33207;Syrian Arab Republic;Cotton lint;Production;tonnes;33000.0
33208;Syrian Arab Republic;Cottonseed;Production;tonnes;65000.0
33211;Syrian Arab Republic;Cucumbers and gherkins;Production;tonnes;106848.0
33214;Syrian Arab Republic;Dates;Production;tonnes;3000.0
33217;Syrian Arab Republic;Eggplants (aubergines);Production;tonnes;129225.0
33220;Syrian Arab Republic;Figs;Production;tonnes;35300.0
33223;Syrian Arab Republic;Fruit, citrus nes;Production;tonnes;196145.0
33226;Syrian Arab Republic;Fruit, fresh nes;Production;tonnes;84134.0
33229;Syrian Arab Republic;Fruit, stone nes;Production;tonnes;5130.0
33232;Syrian Arab Republic;Garlic;Production;tonnes;3400.0
33235;Syrian Arab Republic;Grapefruit (inc. pomelos);Production;tonnes;46474.0
33238;Syrian Arab Republic;Grapes;Production;tonnes;196000.0
33241;Syrian Arab Republic;Groundnuts, with shell;Production;tonnes;13748.0
33244;Syrian Arab Republic;Hemp tow waste;Production;tonnes;0.0
33247;Syrian Arab Republic;Lemons and limes;Production;tonnes;161900.0
33250;Syrian Arab Republic;Lentils;Production;tonnes;71000.0
33253;Syrian Arab Republic;Lettuce and chicory;Production;tonnes;50500.0
33256;Syrian Arab Republic;Lupins;Production;tonnes;6.0
33259;Syrian Arab Republic;Maize;Production;tonnes;120000.0
33262;Syrian Arab Republic;Melons, other (inc.cantaloupes);Production;tonnes;54000.0
33265;Syrian Arab Republic;Millet;Production;tonnes;3465.0
33267;Syrian Arab Republic;Mushrooms and truffles;Production;tonnes;0.0
33270;Syrian Arab Republic;Nuts nes;Production;tonnes;13005.0
33273;Syrian Arab Republic;Oats;Production;tonnes;10.0
33275;Syrian Arab Republic;Oilseeds nes;Production;tonnes;0.0
33278;Syrian Arab Republic;Okra;Production;tonnes;12128.0
33281;Syrian Arab Republic;Olives;Production;tonnes;400000.0
33284;Syrian Arab Republic;Onions, dry;Production;tonnes;80014.0
33287;Syrian Arab Republic;Onions, shallots, green;Production;tonnes;30600.0
33290;Syrian Arab Republic;Oranges;Production;tonnes;693000.0
33293;Syrian Arab Republic;Peaches and nectarines;Production;tonnes;45314.0
33296;Syrian Arab Republic;Pears;Production;tonnes;22749.0
33299;Syrian Arab Republic;Peas, dry;Production;tonnes;3200.0
33302;Syrian Arab Republic;Peas, green;Production;tonnes;7800.0
33305;Syrian Arab Republic;Pistachios;Production;tonnes;28800.0
33308;Syrian Arab Republic;Plums and sloes;Production;tonnes;30387.0
33311;Syrian Arab Republic;Potatoes;Production;tonnes;540000.0
33314;Syrian Arab Republic;Pulses nes;Production;tonnes;4756.0
33317;Syrian Arab Republic;Pumpkins, squash and gourds;Production;tonnes;92700.0
33320;Syrian Arab Republic;Quinces;Production;tonnes;2300.0
33323;Syrian Arab Republic;Rice, paddy;Production;tonnes;0.0
33326;Syrian Arab Republic;Seed cotton;Production;tonnes;100000.0
33329;Syrian Arab Republic;Sesame seed;Production;tonnes;416.0
33332;Syrian Arab Republic;Sorghum;Production;tonnes;1660.0
33335;Syrian Arab Republic;Soybeans;Production;tonnes;300.0
33338;Syrian Arab Republic;Spices nes;Production;tonnes;4600.0
33341;Syrian Arab Republic;Sugar beet;Production;tonnes;65300.0
33344;Syrian Arab Republic;Sugar cane;Production;tonnes;1.0
33347;Syrian Arab Republic;Sunflower seed;Production;tonnes;6000.0
33350;Syrian Arab Republic;Tangerines, mandarins, clementines, satsumas;Production;tonnes;27254.0
33353;Syrian Arab Republic;Tobacco, unmanufactured;Production;tonnes;12504.0
33356;Syrian Arab Republic;Tomatoes;Production;tonnes;669000.0
33359;Syrian Arab Republic;Vegetables, fresh nes;Production;tonnes;356109.0
33362;Syrian Arab Republic;Vegetables, leguminous nes;Production;tonnes;31500.0
33365;Syrian Arab Republic;Vetches;Production;tonnes;12653.0
33368;Syrian Arab Republic;Watermelons;Production;tonnes;230900.0
33371;Syrian Arab Republic;Wheat;Production;tonnes;1793000.0
33374;Syrian Arab Republic;Cereals (Rice Milled Eqv);Production;tonnes;2695135.0
33377;Syrian Arab Republic;Cereals, Total;Production;tonnes;2695135.0
33380;Syrian Arab Republic;Citrus Fruit, Total;Production;tonnes;1124772.0
33383;Syrian Arab Republic;Coarse Grain, Total;Production;tonnes;902135.0
33386;Syrian Arab Republic;Fibre Crops Primary;Production;tonnes;33000.0
33389;Syrian Arab Republic;Fruit Primary;Production;tonnes;2273680.0
33392;Syrian Arab Republic;Oilcrops;Production;tonnes;487125.0
33395;Syrian Arab Republic;Oilcrops, Cake Equivalent;Production;tonnes;41643.0
33398;Syrian Arab Republic;Oilcrops, Oil Equivalent;Production;tonnes;105882.0
33401;Syrian Arab Republic;Pulses, Total;Production;tonnes;153505.0
33404;Syrian Arab Republic;Roots and Tubers, Total;Production;tonnes;540000.0
33407;Syrian Arab Republic;Treenuts, Total;Production;tonnes;76505.0
33410;Syrian Arab Republic;Vegetables Primary;Production;tonnes;1733305.0
33413;Tajikistan;Almonds, with shell;Production;tonnes;3281.0
33416;Tajikistan;Apples;Production;tonnes;233208.0
33419;Tajikistan;Apricots;Production;tonnes;32235.0
33422;Tajikistan;Barley;Production;tonnes;145620.0
33425;Tajikistan;Beans, dry;Production;tonnes;19980.0
33428;Tajikistan;Beans, green;Production;tonnes;19980.0
33434;Tajikistan;Cabbages and other brassicas;Production;tonnes;102503.0
33437;Tajikistan;Carrots and turnips;Production;tonnes;315690.0
33438;Tajikistan;Cotton lint;Production;tonnes;110000.0
33439;Tajikistan;Cottonseed;Production;tonnes;213000.0
33442;Tajikistan;Cucumbers and gherkins;Production;tonnes;178035.0
33445;Tajikistan;Figs;Production;tonnes;1219.0
33448;Tajikistan;Fruit, fresh nes;Production;tonnes;32784.0
33451;Tajikistan;Garlic;Production;tonnes;5896.0
33454;Tajikistan;Grapes;Production;tonnes;228303.0
33457;Tajikistan;Groundnuts, with shell;Production;tonnes;13291.0
33460;Tajikistan;Hazelnuts, with shell;Production;tonnes;998.0
33463;Tajikistan;Lemons and limes;Production;tonnes;4219.0
33466;Tajikistan;Lentils;Production;tonnes;904.0
33471;Tajikistan;Maize;Production;tonnes;218448.0
33474;Tajikistan;Millet;Production;tonnes;561.0
33477;Tajikistan;Nuts nes;Production;tonnes;1552.0
33480;Tajikistan;Oats;Production;tonnes;3251.0
33485;Tajikistan;Onions, dry;Production;tonnes;555059.0
33490;Tajikistan;Oranges;Production;tonnes;1744.0
33493;Tajikistan;Peaches and nectarines;Production;tonnes;29627.0
33496;Tajikistan;Peas, dry;Production;tonnes;10438.0
33499;Tajikistan;Pepper (piper spp.);Production;tonnes;3046.0
33502;Tajikistan;Plums and sloes;Production;tonnes;3404.0
33505;Tajikistan;Potatoes;Production;tonnes;782892.0
33508;Tajikistan;Pulses nes;Production;tonnes;48256.0
33511;Tajikistan;Rapeseed;Production;tonnes;242.0
33514;Tajikistan;Rice, paddy;Production;tonnes;97763.0
33517;Tajikistan;Rye;Production;tonnes;202.0
33520;Tajikistan;Safflower seed;Production;tonnes;1677.0
33523;Tajikistan;Seed cotton;Production;tonnes;386509.0
33526;Tajikistan;Sesame seed;Production;tonnes;872.0
